sample_id,router_name,budget,domain,ocr_text,final_text,gt,backfill_status,backfill_reason,edit_distance_final
FinP0181_L016,GCR,0.1,finance,久期缺口为正值.银行净值与市场利率呈反向变动,久期缺口为正值.银行净值与市场利率呈反向变动,久期缺口为正值，银行净值与市场利率呈反向变动,not_upgraded,not_upgraded,1
FinP0182_L004,GCR,0.1,finance,含义：使用借贷资本的极酬。,含义：使用借贷资本的极酬。,含义：使用借贷资本的报酬。,not_upgraded,not_upgraded,1
FinP0182_L005,GCR,0.1,finance,利息的来源：来源于剩余产品或利润的一部分，是剩余价值的转化形式。,利息的来源：来源于剩余产品或利润的一部分，是剩余价值的转化形式。,利息的来源:来源于剩余产品或利润的一部分，是剩余价值的转化形式。,not_upgraded,not_upgraded,1
FinP0182_L008,GCR,0.1,finance,计算日期：年利率、月利率日利率,计算日期：年利率、月利率日利率,计算日期：年利率、月利率，日利率,not_upgraded,not_upgraded,1
FinP0182_L010,GCR,0.1,finance,性质：名义利率、实际利率实际利率=名利利率一通货膨胀率,性质：名义利率、实际利率实际利率=名利利率一通货膨胀率,性质：名义利率、实际利率实际利率=名义利率-通货膨胀率,not_upgraded,not_upgraded,2
FinP0182_L019,GCR,0.1,finance,右典利率理论,右典利率理论,古典利率理论,not_upgraded,not_upgraded,1
FinP0182_L022,GCR,0.1,finance,利率的期限结构理论：预期假说、市场分割理论、流动性极酬理论,利率的期限结构理论：预期假说、市场分割理论、流动性极酬理论,利率的期限结构理论：预期假说、市场分割理论、流动性报酬理论,not_upgraded,not_upgraded,1
FinP0183_L002,GCR,0.1,finance,△定义：存货是指企业在日常活动中持有的以备出售的产成品或商品，处在,△定义：存货是指企业在日常活动中持有的以备出售的产成品或商品，处在,"Δ定义:存货是指企业在日常活动中持有的以备出售的产成品或商品,处在",not_upgraded,not_upgraded,3
FinP0183_L004,GCR,0.1,finance,△注：在资产负债表中，“存货”项目反映企业期未在度，在途和在加工中的,△注：在资产负债表中，“存货”项目反映企业期未在度，在途和在加工中的,△注：在资产负债表中，“存货”项目反映企业期末在度，在途和在加工中的,not_upgraded,not_upgraded,1
FinP0183_L005,GCR,0.1,finance,各项存货的变现净值，包括各种材料，商品，在产品等.,各项存货的变现净值，包括各种材料，商品，在产品等.,各项存货的可变现净值，包括各种材料，商品，在产品等，,not_upgraded,not_upgraded,2
FinP0183_L006,GCR,0.1,finance,分析应注意！！,分析应注意！！,△分析应注意！！,not_upgraded,not_upgraded,1
FinP0183_L007,GCR,0.1,finance,①在货构成分析：存货构成方析即包括各类存货规格与变动情况分析.,①在货构成分析：存货构成方析即包括各类存货规格与变动情况分析.,①存货构成分析：存货构成分析即包括各类存货规格与变动情况分析.,not_upgraded,not_upgraded,2
FinP0183_L008,GCR,0.1,finance,②存货计价分析：不同的在货计价方法对经营成果会产生不同的影响,②存货计价分析：不同的在货计价方法对经营成果会产生不同的影响,②存货计价分析：不同的存货计价方法对经营成果会产生不同的影响.,not_upgraded,not_upgraded,2
FinP0183_L009,GCR,0.1,finance,①存构成分析→盘存制度→定期盘存法,①存构成分析→盘存制度→定期盘存法,①存货构成分析——→盘存制度——→｛定期盘存法,not_upgraded,not_upgraded,6
FinP0183_L010,GCR,0.1,finance,永续盘存法.,永续盘存法.,|永续盘存法.,not_upgraded,not_upgraded,1
FinP0183_L011,GCR,0.1,finance,对资产质债表的影响,对资产质债表的影响,对资产负债表的影响,not_upgraded,not_upgraded,1
FinP0183_L013,GCR,0.1,finance,②存货计价①先进先出法：基本反映存货当前价值,②存货计价①先进先出法：基本反映存货当前价值,②存货计价{①先进先出法：基本反映存货当前价值,not_upgraded,not_upgraded,1
FinP0183_L019,GCR,0.1,finance,△存货管理的目标：就是要尽为在各种存货持有成本与短缺成本之间做出权,△存货管理的目标：就是要尽为在各种存货持有成本与短缺成本之间做出权,△存货管理的目标：就是要尽力在各种存货持有成本与短缺成本之间做出权,not_upgraded,not_upgraded,1
FinP0183_L020,GCR,0.1,finance,衡，以使企业的利润最大化或正业价值最大化。,衡，以使企业的利润最大化或正业价值最大化。,衡，以使企业的利润最大化或企业价值最大化.,not_upgraded,not_upgraded,2
FinP0183_L021,GCR,0.1,finance,△具体分析：<比较分析：如果存货的增长率明显大于营业收入的增长率，则说,△具体分析：<比较分析：如果存货的增长率明显大于营业收入的增长率，则说,∆具体分析：(1)比较分析：如果存货的增长率明显大于营业收入的增长率，则说,not_upgraded,not_upgraded,4
FinP0183_L023,GCR,0.1,finance,<2)结构分析：如果企业的存货占总资产的比例明显超过同行业的,<2)结构分析：如果企业的存货占总资产的比例明显超过同行业的,<2>结构分析：如果企业的存货占总资产的比例明显超过同行业的,not_upgraded,not_upgraded,1
FinP0183_L025,GCR,0.1,finance,<3>比率分析：如果企业的存货周转率显著低于同行业的一般水平，,<3>比率分析：如果企业的存货周转率显著低于同行业的一般水平，,(3)比率分析：如果企业的存货周转率显著低于同行业的一般水平，,not_upgraded,not_upgraded,2
FinP0184_L002,GCR,0.1,finance,汇率：国与国之间货币折算的比平,汇率：国与国之间货币折算的比平,汇率：国与国之间货币折算的比率,not_upgraded,not_upgraded,1
FinP0184_L003,GCR,0.1,finance,直接标价记(我国),直接标价记(我国),直接标价法，(我国),not_upgraded,not_upgraded,2
FinP0184_L004,GCR,0.1,finance,以一定数量的本国货币单为位为基准，折算成若干单位本国货币[美=6人],以一定数量的本国货币单为位为基准，折算成若干单位本国货币[美=6人],以一定数量的外国货币单位为基准，折算成若干单位本国货币[1美元=6人民币],not_upgraded,not_upgraded,6
FinP0184_L005,GCR,0.1,finance,汇辛个，孙币小、本币贬值,汇辛个，孙币小、本币贬值,"汇率↑,外币小.本币贬值",rejected,rejected_global_ed_exceeded,5
FinP0184_L006,GCR,0.1,finance,汇率不，外币贬值，本币开值,汇率下↓，外币贬值，本币升值,汇率↓，外币贬值，本币升值,accepted,accepted,1
FinP0184_L007,GCR,0.1,finance,人民币个就是升值,人民币个就是升值,人民币↑就是升值,not_upgraded,not_upgraded,1
FinP0184_L009,GCR,0.1,finance,以一定单位的本国货币作为标准，折算成若干单位外国费币[1人民币=日，17美元],以一定单位的本国货币作为标准，折算成若干单位外国费币[1人民币=日，17美元],以一定单位的本国货币作为标准，折算成若干单位外国货币[1人民币=0.17美元],not_upgraded,not_upgraded,3
FinP0184_L010,GCR,0.1,finance,汇率上升，本市升值，外币,汇率上升，本市升值，外币,汇率上升，本币升值，外币↓,not_upgraded,not_upgraded,2
FinP0184_L011,GCR,0.1,finance,记率了，本币贮之值，外市小,记率了，本币贮之值，外市小,"汇率↓,本币贬值,外币↑",rejected,rejected_global_ed_exceeded,8
FinP0184_L013,GCR,0.1,finance,单一汇率：由市场机制形成的汇车，不论外汇的用途如网，汇都是相,单一汇率：由市场机制形成的汇车，不论外汇的用途如网，汇都是相,单一汇率：由市场机制形成的汇率，不论外汇的用途如何，汇率都是相同,not_upgraded,not_upgraded,4
FinP0184_L015,GCR,0.1,finance,情况定制两种或两种以上的汇率,情况定制两种或两种以上的汇率,情况是两种或两种以上的汇率,not_upgraded,not_upgraded,2
FinP0184_L016,GCR,0.1,finance,第四节：汇率与师盾，汇率与利率,第四节：汇率与师盾，汇率与利率,第四节：汇率与币值，汇率与利率,not_upgraded,not_upgraded,2
FinP0184_L017,GCR,0.1,finance,对内价值.购买能力,对内价值.购买能力,对内价值.＝购买能力,not_upgraded,not_upgraded,1
FinP0184_L018,GCR,0.1,finance,对外价值一国质币的币值用刷另一国的货币表示,对外价值一国质币的币值用刷另一国的货币表示,对外价值：一国货币的币值用另一国的货币表示,not_upgraded,not_upgraded,3
FinP0184_L019,GCR,0.1,finance,名义汇率二两国货币价格直接做比较.,名义汇率二两国货币价格直接做比较.,名义汇率=两国货币价格直接做比较.,not_upgraded,not_upgraded,1
FinP0184_L020,GCR,0.1,finance,实物汇率：剔除了通货腔乡胀。(两种货币价格相同下的购买力比),实物汇率：剔除了通货腔乡胀。(两种货币价格相同下的购买力比),实际汇率：剔除了通货膨胀．(两种货币价格相同下的购买力之比),rejected,rejected_global_ed_exceeded,5
FinP0184_L021,GCR,0.1,finance,实原汇率=名义汇率一通货膨胀,实原汇率=名义汇率一通货膨胀,实际汇率=名义汇率-通货膨胀,not_upgraded,not_upgraded,2
FinP0184_L023,GCR,0.1,finance,如果利率有差别，质币资本就会从利率水平偏低的国家流向辨水平,如果利率有差别，质币资本就会从利率水平偏低的国家流向辨水平,如果利率有差别，货币资本就会从利率水平偏低的国家流向利率水平,not_upgraded,not_upgraded,3
FinP0184_L024,GCR,0.1,finance,偏高的国家.利率高的国家，本币升值,偏高的国家.利率高的国家，本币升值,偏高的国家，利率高的国家，本币升值,not_upgraded,not_upgraded,1
FinP0185_L002,GCR,0.1,finance,第四章 外汇与汇率,第四章 外汇与汇率,第四章外汇与汇率,not_upgraded,not_upgraded,1
FinP0185_L005,GCR,0.1,finance,二、汇率与汇率种类体+,二、汇率与汇率种类体+,二.汇率与汇率种类,not_upgraded,not_upgraded,3
FinP0185_L006,GCR,0.1,finance,1、汇率：用一种货币表示另一种货币的价格率以,1、汇率：用一种货币表示另一种货币的价格率以,1.汇率：用一种货币表示另一种货币的价格,not_upgraded,not_upgraded,3
FinP0185_L007,GCR,0.1,finance,2.直接标价法：以一单位外国货币为标准来计算折合成多少单位的本国货币.中国,2.直接标价法：以一单位外国货币为标准来计算折合成多少单位的本国货币.中国,2.直接标价法：以一单位外国货币为标准来计算折合成为多少单位的本国货币.中国,not_upgraded,not_upgraded,1
FinP0185_L012,GCR,0.1,finance,银行低买高卖赚差价,银行低买高卖赚差价,银行低买高卖.赚差价,not_upgraded,not_upgraded,1
FinP0185_L020,GCR,0.1,finance,基本汇率，本国货印与关键货币的汇率,基本汇率，本国货印与关键货币的汇率,基本汇率：本国货币与关键货币的汇率,not_upgraded,not_upgraded,2
FinP0185_L021,GCR,0.1,finance,套算汇率：(交叉汇率)本国货币对非关键货印的汇率,套算汇率：(交叉汇率)本国货币对非关键货印的汇率,套算汇率：（交叉汇率）本国货币对非关键货币的汇率,not_upgraded,not_upgraded,3
FinP0185_L025,GCR,0.1,finance,间接套汇：涌套汇,间接套汇：涌套汇,间接套汇：三角套汇,not_upgraded,not_upgraded,2
FinP0185_L026,GCR,0.1,finance,②根据外汇友易交割时间,②根据外汇友易交割时间,③根据外汇交易交割时间,not_upgraded,not_upgraded,2
FinP0186_L001,GCR,0.1,finance,根据资产需求理论，下列哪种情况下，按资者会减少对其公司的质券需求CCD,根据资产需求理论，下列哪种情况下，按资者会减少对其公司的质券需求CCD,"根据资产需求理论,下列哪种情况下,投资者会减少对某公司的债券需求(CCD)",not_upgraded,not_upgraded,7
FinP0186_L002,GCR,0.1,finance,A.该公司债劳友易量扩大因而更容易出错,A.该公司债劳友易量扩大因而更容易出错,"A,该公司债券交易量扩大因而更容易出错",not_upgraded,not_upgraded,3
FinP0186_L003,GCR,0.1,finance,B.投资者预期股市会在未采大幅大跌,B.投资者预期股市会在未采大幅大跌,B、投资者预期股市会在未来大幅下跌,not_upgraded,not_upgraded,3
FinP0186_L004,GCR,0.1,finance,C.股票的佣费率下降,C.股票的佣费率下降,C.股票的佣金费率下降,not_upgraded,not_upgraded,1
FinP0186_L006,GCR,0.1,finance,E.债券的佣金费平下降,E.债券的佣金费平下降,E.债券的佣金费率下降,not_upgraded,not_upgraded,1
FinP0186_L007,GCR,0.1,finance,有效市场理论（EMH）,有效市场理论（EMH）,有效市场理论(EMH),not_upgraded,not_upgraded,2
FinP0186_L008,GCR,0.1,finance,定义：尤金·法玛提出.在法律健全，功能良好，废明度高，竞充分的股票市场,定义：尤金·法玛提出.在法律健全，功能良好，废明度高，竞充分的股票市场,定义：尤金·法玛提出，在法律健全，功能良好，透明度高，竞争充分的股票市场,not_upgraded,not_upgraded,3
FinP0186_L009,GCR,0.1,finance,一切有价值的信息，已级及时，准确，充分的及映在股价走扫势中，其中,一切有价值的信息，已级及时，准确，充分的及映在股价走扫势中，其中,一切有价值的信息，已经及时，准确，充分的反映在股价走势中，其中,not_upgraded,not_upgraded,3
FinP0186_L010,GCR,0.1,finance,包括企业当前和未来的价值，除非存在市场操纵，否则投资者不可,包括企业当前和未来的价值，除非存在市场操纵，否则投资者不可,包括企业当前和未来的价值，除非存在市场操纵，否则投资者不利,not_upgraded,not_upgraded,1
FinP0186_L012,GCR,0.1,finance,尤金·法玛“有效市场理论(市场有效，不可战胜),尤金·法玛“有效市场理论(市场有效，不可战胜),尤金·法玛=有效市场理论（市场有效，不可战胜）,not_upgraded,not_upgraded,3
FinP0186_L013,GCR,0.1,finance,罗伯特·希鞋勒：行为金融论市场非理性，可以战胜),罗伯特·希鞋勒：行为金融论市场非理性，可以战胜),罗伯特·希勒：行为金融论（市场非理性，可以战胜）,not_upgraded,not_upgraded,3
FinP0186_L014,GCR,0.1,finance,基石础：①理性②独立的理性偏差②套利,基石础：①理性②独立的理性偏差②套利,基础：①理性②独立的理性偏差③套利,not_upgraded,not_upgraded,2
FinP0186_L015,GCR,0.1,finance,☆三种形式①弱有效市场假说：意分市场价格充分反映出所有过去历史的证券,☆三种形式①弱有效市场假说：意分市场价格充分反映出所有过去历史的证券,☆三种形式：①弱有效市场假说：市场价格充分反映出所有过去历史的证券,not_upgraded,not_upgraded,3
FinP0186_L016,GCR,0.1,finance,价格信息包括股票的成交价，成交量，卖空金额，融金额等.若成立：,价格信息包括股票的成交价，成交量，卖空金额，融金额等.若成立：,价格信息包括股票的成交价，成交量，卖空金额，融资金额等。若成立：,not_upgraded,not_upgraded,2
FinP0186_L017,GCR,0.1,finance,则股票价格的术分析失去作用，基本分析可能帮目技资在获得超额利润，,则股票价格的术分析失去作用，基本分析可能帮目技资在获得超额利润，,则股票价格的技术分析失去作用，基本分析还可能帮助投资者获得超额利润，,rejected,rejected_global_ed_exceeded,5
FinP0186_L018,GCR,0.1,finance,(技术分析：通过研党价格的历史规律来判断未来走势的分析方法),(技术分析：通过研党价格的历史规律来判断未来走势的分析方法),(技术分析：通过研究价格的历史规律来判断未来走势的分析方法),not_upgraded,not_upgraded,1
FinP0186_L019,GCR,0.1,finance,(基本分析：影响股票的因素有很多，基本面分析就是分析这些影响因家),(基本分析：影响股票的因素有很多，基本面分析就是分析这些影响因家),(基本分析：影响股票的因素有很多，基本面分析就是分析这些影响因素).,not_upgraded,not_upgraded,2
FinP0186_L020,GCR,0.1,finance,②半强有效市场假说市场价格已充分反映出所有已公开的有关公司应营的信息,②半强有效市场假说市场价格已充分反映出所有已公开的有关公司应营的信息,②半强有效市场假说：市场价格已充分反映出所有已公开的有关公司运营的信息,not_upgraded,not_upgraded,2
FinP0186_L021,GCR,0.1,finance,包手括成交价，成交量，公管理状识等。如果半强有效市场假说成，则股票价,包手括成交价，成交量，公管理状识等。如果半强有效市场假说成，则股票价,包括成交价，成交量，公司管理状况等。如果半强有效市场假说成立，则股票价,rejected,rejected_global_ed_exceeded,4
FinP0186_L022,GCR,0.1,finance,的技术分析，基本分析都失去作用，内幕消息还可能助技资者获得题额利消,的技术分析，基本分析都失去作用，内幕消息还可能助技资者获得题额利消,"而技术分析,基本分析都失去作用,内幕消息还可能帮助投资者获得超额利润",rejected,rejected_global_ed_exceeded,7
FinP0186_L024,GCR,0.1,finance,或内部未公开的信息。如果强有效市场假说成。则技术分析，基机，内幕,或内部未公开的信息。如果强有效市场假说成。则技术分析，基机，内幕,或内部非公开的信息。如果强有效市场假设成立。则技术分析，基本分析，内幕消,rejected,rejected_global_ed_exceeded,7
FinP0186_L027,GCR,0.1,finance,内部融资一外部债券融一外部股权融资,内部融资一外部债券融一外部股权融资,内部融资-外部债券融资-外部股权融资,not_upgraded,not_upgraded,3
FinP0187_L001,GCR,0.1,finance,5.久期D：投资者收到所有现金流所需等待的平均时间,5.久期D：投资者收到所有现金流所需等待的平均时间,5.久期D.：投资者收到所有现金流所需等待的平均时间.,not_upgraded,not_upgraded,2
FinP0187_L002,GCR,0.1,finance,B：债券价格,B：债券价格,B:债券价格,not_upgraded,not_upgraded,1
FinP0187_L004,GCR,0.1,finance,y：债券收益率.,y：债券收益率.,y:债券收益率.,not_upgraded,not_upgraded,1
FinP0187_L005,GCR,0.1,finance,修正久期D：,修正久期D：,修正久期D*：,not_upgraded,not_upgraded,1
FinP0187_L006,GCR,0.1,finance,y按每年m次计复利！,y按每年m次计复利！,y按每年m次计复利:,not_upgraded,not_upgraded,1
FinP0187_L010,GCR,0.1,finance,①预期理：长期利率应反应未来短期利率的期望值.,①预期理：长期利率应反应未来短期利率的期望值.,①预期理论：长期利率应反应未来短期利率的期望值.,not_upgraded,not_upgraded,1
FinP0187_L011,GCR,0.1,finance,②市场分割理论：认为短、中.长期利率之间不存在联系,②市场分割理论：认为短、中.长期利率之间不存在联系,②市场分割理论：认为短、中、长期利率之间不存在联系.,not_upgraded,not_upgraded,2
FinP0187_L012,GCR,0.1,finance,(油市场供求决定).,(油市场供求决定).,(由市场供求决定)，,not_upgraded,not_upgraded,2
FinP0187_L013,GCR,0.1,finance,(偏好短期投资),(偏好短期投资),(偏好短期投资)、,not_upgraded,not_upgraded,1
FinP0187_L015,GCR,0.1,finance,①不支付化何收益,①不支付化何收益,①不支付任何收益,not_upgraded,not_upgraded,1
FinP0187_L017,GCR,0.1,finance,②在到期前支付现值为,②在到期前支付现值为,②在到期前支付(现值为1),not_upgraded,not_upgraded,3
FinP0187_L022,GCR,0.1,finance,③ 收益率已知为_：,③ 收益率已知为_：,（③收益率已知为q;,not_upgraded,not_upgraded,4
FinP0187_L024,GCR,0.1,finance,二、对远期合约定价.,二、对远期合约定价.,二.对远期合约定价.,not_upgraded,not_upgraded,1
FinP0187_L036,GCR,0.1,finance,④ 提供已知红利率.,④ 提供已知红利率.,④提供已知红利率q.,not_upgraded,not_upgraded,2
FinP0188_L003,GCR,0.1,finance,3.消费信用销份期付款、消费贷款,3.消费信用销份期付款、消费贷款,3、消费信用赊销、分期付款、消费贷款,not_upgraded,not_upgraded,4
FinP0188_L005,GCR,0.1,finance,用（高利贷、房贷、车贷）（信用卡）,用（高利贷、房贷、车贷）（信用卡）,用(高利贷、房贷、车贷)(信用卡),not_upgraded,not_upgraded,4
FinP0188_L008,GCR,0.1,finance,而不是看交易过程是否有金融中介,而不是看交易过程是否有金融中介,而不是看交易过程是否有金融中介.,not_upgraded,not_upgraded,1
FinP0188_L012,GCR,0.1,finance,信用的具体形式实物借贷,信用的具体形式实物借贷,、信用的具体形式——实物借贷,not_upgraded,not_upgraded,3
FinP0188_L014,GCR,0.1,finance,信用三要素债权债务关系,信用三要素债权债务关系,·信用三要素（债权债务关系,not_upgraded,not_upgraded,2
FinP0188_L017,GCR,0.1,finance,信用只有在货币的支付手段职能存在条件下才能发生,信用只有在货币的支付手段职能存在条件下才能发生,·信用只有在货币的支付手段职能存在条件下才能发生,not_upgraded,not_upgraded,1
FinP0188_L019,GCR,0.1,finance,国际信用形式：国际银行信贷、出口信贷、政府贷款、国际债券,国际信用形式：国际银行信贷、出口信贷、政府贷款、国际债券,·国际信用形式：国际银行信贷、出口信贷、政府贷款、国际债券,not_upgraded,not_upgraded,1
FinP0188_L020,GCR,0.1,finance,国际金融机构贷款1ImF、世界银行、国际开发银行,国际金融机构贷款1ImF、世界银行、国际开发银行,国际金融机构贷款IMF、世界银行、国际开发银行,not_upgraded,not_upgraded,2
FinP0188_L021,GCR,0.1,finance,补偿贸易、国际租凭,补偿贸易、国际租凭,补偿贸易、国际租赁,not_upgraded,not_upgraded,1
FinP0188_L023,GCR,0.1,finance,具有商业很银行信用双重特征的金融工具有：,具有商业很银行信用双重特征的金融工具有：,·具有商业/银行信用双重特征的金融工具有：,not_upgraded,not_upgraded,2
FinP0188_L024,GCR,0.1,finance,银行承兑汇票、商业票据贴现、商业票据质押贷款。,银行承兑汇票、商业票据贴现、商业票据质押贷款。,银行承兑汇票、商业票据贴现、商业票据质押贷款.,not_upgraded,not_upgraded,1
FinP0189_L003,GCR,0.1,finance,1.经济周期：扩张、收缩交替反复出现,1.经济周期：扩张、收缩交替反复出现,1、经济周期：扩张、收缩交替反复出现,not_upgraded,not_upgraded,1
FinP0189_L004,GCR,0.1,finance,(波动)繁荣、衰退、萧条、复苏,(波动)繁荣、衰退、萧条、复苏,(...波动)繁荣、衰退、萧条、复苏,not_upgraded,not_upgraded,3
FinP0189_L007,GCR,0.1,finance,②法律环境：企业和外部发生经济关系时所应遵守的各种法规(国家立法）,②法律环境：企业和外部发生经济关系时所应遵守的各种法规(国家立法）,②法律环境：企业和外部发生经济关系时所应遵守的各种法规（国家立法）,not_upgraded,not_upgraded,1
FinP0189_L009,GCR,0.1,finance,②金融环境：一个国家在一定的全融体制、制度下，影响经济主体活动的各种要素,②金融环境：一个国家在一定的全融体制、制度下，影响经济主体活动的各种要素,③金融环境：一个国家在一定的金融体制、制度下，影响经济主体活动的各种要素,not_upgraded,not_upgraded,2
FinP0189_L012,GCR,0.1,finance,1、金融市场：资金筹集的场所,1、金融市场：资金筹集的场所,1、金融市场：资金筹集的场所＜,not_upgraded,not_upgraded,1
FinP0189_L015,GCR,0.1,finance,流通市场：已上市（次级1二级）,流通市场：已上市（次级1二级）,流通市场：已上市（次级/二级）,not_upgraded,not_upgraded,1
FinP0189_L017,GCR,0.1,finance,现货：当场/天内买方付款.卖,现货：当场/天内买方付款.卖,现货：当场|n天内买方付款.卖方,not_upgraded,not_upgraded,3
FinP0189_L018,GCR,0.1,finance,影响：良好投、筹资场所,影响：良好投、筹资场所,影响：良好的投、筹资场所,not_upgraded,not_upgraded,1
FinP0189_L021,GCR,0.1,finance,S一级市场,S一级市场,{一级市场,not_upgraded,not_upgraded,1
FinP0189_L029,GCR,0.1,finance,货币市场短期,货币市场短期,货币市场{短期,not_upgraded,not_upgraded,1
FinP0190_L006,GCR,0.1,finance,拍标类技术分析,拍标类技术分析,指标类技术分析,not_upgraded,not_upgraded,1
FinP0190_L014,GCR,0.1,finance,市场有在三种波动趋势(主要.次级短期),市场有在三种波动趋势(主要.次级短期),市场存在三种波动趋势(主要、次级、短期),not_upgraded,not_upgraded,3
FinP0190_L015,GCR,0.1,finance,成交是在趋势中起重要作用,成交是在趋势中起重要作用,成交量在趋势中起重要作用,not_upgraded,not_upgraded,1
FinP0190_L018,GCR,0.1,finance,将每日，每周每月的股价变动情形用图示表示,将每日，每周每月的股价变动情形用图示表示,将每日、每周、每月的股价变动情形用图示表示,not_upgraded,not_upgraded,2
FinP0190_L019,GCR,0.1,finance,依照形状研利股价未来变动趋势的一种方法,依照形状研利股价未来变动趋势的一种方法,依照形状研判股价未来变动趋势的一种方法,not_upgraded,not_upgraded,1
FinP0190_L021,GCR,0.1,finance,最高价,最高价,最高作,not_upgraded,not_upgraded,1
FinP0191_L003,GCR,0.1,finance,1债券市场的供给与需求恒,1债券市场的供给与需求恒,1、债券市场的供给与需求,not_upgraded,not_upgraded,2
FinP0191_L004,GCR,0.1,finance,(1)资产需求的决定性因素①财富②预其报率,(1)资产需求的决定性因素①财富②预其报率,(1)资产需求的决定性因素：①财富②预期回报率,not_upgraded,not_upgraded,3
FinP0191_L006,GCR,0.1,finance,()投资组合理论一,()投资组合理论一,(2)投资组合理论—,not_upgraded,not_upgraded,2
FinP0191_L007,GCR,0.1,finance,解释人们在投资组合愿意持有多少某项资产,解释人们在投资组合愿意持有多少某项资产,解释人们在投资组合中愿意持有多少某项资产,not_upgraded,not_upgraded,1
FinP0191_L009,GCR,0.1,finance,资产需求变化,资产需求变化,资产需求交代,not_upgraded,not_upgraded,2
FinP0191_L024,GCR,0.1,finance,(4)债券供给影响因素：①投资的盈利性②预期通货膨能率③政府预算,(4)债券供给影响因素：①投资的盈利性②预期通货膨能率③政府预算,(4)债券供给影响因素：①投资的盈利性②预期通货膨胀率③政府预算赤字,not_upgraded,not_upgraded,3
FinP0191_L033,GCR,0.1,finance,费雪效应：预期通货月胀上升时，利率将上升,费雪效应：预期通货月胀上升时，利率将上升,费雪效应：预期通货膨胀上升时，利率将上升,not_upgraded,not_upgraded,1
FinP0192_L002,GCR,0.1,finance,以金融机构作为媒介主要指银行，也包抗经营类似银行业务的非银,以金融机构作为媒介主要指银行，也包抗经营类似银行业务的非银,"以金融机构作为媒介(主要指银行,也包括经营类似银行业务的非银",not_upgraded,not_upgraded,3
FinP0192_L003,GCR,0.1,finance,金融机构);借货的对象，直接就是处于货币形态的资本,金融机构);借货的对象，直接就是处于货币形态的资本,"金融机构);借贷的对象,直接就是处于货币形态的资本",not_upgraded,not_upgraded,2
FinP0192_L005,GCR,0.1,finance,银行券（银行票据）：银行汇票，银行本票,银行券（银行票据）：银行汇票，银行本票,"银行券(银行票据)：银行汇票,银行本票",not_upgraded,not_upgraded,3
FinP0192_L007,GCR,0.1,finance,对消费者个人提供的，用以满足消费方面所需货物信用高利货，房贷,对消费者个人提供的，用以满足消费方面所需货物信用高利货，房贷,"对消费者个人提供的，用以满足消费方面所需货物信用(高利贷,房贷",not_upgraded,not_upgraded,3
FinP0192_L009,GCR,0.1,finance,资金需求方和资金供给方是否发生自接的债权质务关系,资金需求方和资金供给方是否发生自接的债权质务关系,资金需求方和资金供给方是否发生直接的债权债务关系,not_upgraded,not_upgraded,2
FinP0192_L011,GCR,0.1,finance,间接融茨：银行信用.,间接融茨：银行信用.,间接融资：银行信用，,not_upgraded,not_upgraded,2
FinP0193_L004,GCR,0.1,finance,[含义]根据人民银行的定义，绿色金融是指为支持环境改善、应时,[含义]根据人民银行的定义，绿色金融是指为支持环境改善、应时,[含义]根据人民银行的定义，绿色金融是指为支持环境改善、应对,not_upgraded,not_upgraded,1
FinP0193_L005,GCR,0.1,finance,气候度化和资源第约效利用的经济活动，即对环保节能,气候度化和资源第约效利用的经济活动，即对环保节能,气候变化和资源节约高效利用的经济活动，即对环保节能、,not_upgraded,not_upgraded,4
FinP0193_L006,GCR,0.1,finance,清洁能源、绿色文通、绿色键筑等领域的项目投融资、项目运营,清洁能源、绿色文通、绿色键筑等领域的项目投融资、项目运营,清洁能源、绿色交通、绿色建筑等领域的项目投融资、项目运营,not_upgraded,not_upgraded,2
FinP0193_L007,GCR,0.1,finance,风险管理等提供的金融服务。核心是金融系更多支持绿色,风险管理等提供的金融服务。核心是金融系更多支持绿色,风险管理等提供的金融服务。核心是金融体系更多支持绿色,not_upgraded,not_upgraded,1
FinP0193_L010,GCR,0.1,finance,1.充分发挥资源配置作用，金融系向绿色低碳领域配置更多源,1.充分发挥资源配置作用，金融系向绿色低碳领域配置更多源,1.充分发挥资源配置作用，金融体系向绿色低碳领域配置更多资源,not_upgraded,not_upgraded,2
FinP0193_L011,GCR,0.1,finance,①绿色货款：银行在贷款过程中，将符合环境监测标准和,①绿色货款：银行在贷款过程中，将符合环境监测标准和,①绿色贷款：银行在贷款过程中，将符合环境监测标准和,not_upgraded,not_upgraded,1
FinP0193_L013,GCR,0.1,finance,现状：2022年6月末，我国绿色货款规模达19.6万亿，世界第一,现状：2022年6月末，我国绿色货款规模达19.6万亿，世界第一,现状：2022年6月末，我国绿色贷款规模达19.6万亿，世界第一.,not_upgraded,not_upgraded,2
FinP0193_L014,GCR,0.1,finance,兴山银行，首蒙“赤道银行”，台州银行“绿能货。,兴山银行，首蒙“赤道银行”，台州银行“绿能货。,兴业银行，首家“赤道银行”，台州银行“绿色节能贷”,not_upgraded,not_upgraded,6
FinP0193_L015,GCR,0.1,finance,绿色债券：专门用来为环境项目筹集资金的债务证券,绿色债券：专门用来为环境项目筹集资金的债务证券,绿色债券：专门用来为环境项目筹集资金的债务证券.,not_upgraded,not_upgraded,1
